NumOf_Words,NumOf_Let,Word_Avg_Size,NumOf_Stopwords,NumOf_Number_Char,NumOf_#,NumOf_@,NumOf_Other_Sym,NumOf_Caps_Words
7,41,5.857,1,0,4,0,7,0
12,57,4.75,4,1,2,1,10,0
18,75,4.167,7,0,1,0,3,0
18,75,4.167,7,0,1,0,3,0
24,88,3.667,11,0,1,1,12,0
23,105,4.565,11,0,1,0,5,0
12,53,4.417,0,1,4,0,23,0
18,90,5.0,4,2,6,3,11,0
6,40,6.667,0,0,3,1,6,0
13,45,3.462,4,0,4,1,12,0
13,62,4.769,3,2,8,0,9,0
22,93,4.227,5,5,2,1,8,0
10,72,7.2,1,0,6,0,9,0
6,35,5.833,0,0,2,0,6,0
16,64,4.0,7,1,1,3,6,0
21,107,5.095,9,0,4,0,11,0
12,82,6.833,1,0,4,0,8,0
10,67,6.7,0,0,4,1,10,0
5,27,5.4,0,0,0,0,0,0
11,53,4.818,1,0,0,0,3,0
24,110,4.583,8,0,3,0,23,0
21,81,3.857,14,0,1,0,3,0
10,64,6.4,3,0,1,0,3,0
24,97,4.042,11,0,1,0,7,0
6,30,5.0,2,0,3,0,5,0
17,64,3.765,8,0,1,0,7,0
10,23,2.3,0,1,0,1,21,0
15,48,3.2,8,0,0,1,9,0
4,24,6.0,0,0,0,0,0,0
26,98,3.769,5,0,1,0,10,0
10,58,5.8,2,0,6,0,7,0
8,32,4.0,1,0,3,1,9,0
24,107,4.458,13,0,0,0,6,0
17,80,4.706,8,0,0,1,3,0
15,53,3.533,2,1,2,2,22,0
16,70,4.375,4,2,5,1,8,0
17,114,6.706,6,0,2,0,11,0
20,72,3.6,6,1,0,2,13,0
16,64,4.0,5,0,2,0,13,0
20,87,4.35,7,0,1,0,5,0
13,70,5.385,2,0,5,1,8,0
12,51,4.25,1,0,9,1,12,0
6,28,4.667,4,0,0,0,1,0
15,64,4.267,6,0,1,2,5,0
21,114,5.429,8,2,1,0,5,0
21,91,4.333,7,0,0,1,4,0
13,46,3.538,5,0,3,0,13,0
17,56,3.294,8,2,0,0,3,0
16,63,3.938,4,0,4,0,21,0
25,97,3.88,3,1,3,2,35,0
13,71,5.462,3,0,5,0,5,0
10,46,4.6,1,0,3,0,16,0
16,62,3.875,8,2,1,0,3,0
18,91,5.056,7,2,1,0,3,0
23,75,3.261,7,1,1,1,16,0
19,42,2.211,5,0,1,0,36,0
11,39,3.545,2,0,0,0,1,0
19,70,3.684,4,0,2,0,31,0
19,88,4.632,9,0,3,0,5,0
7,35,5.0,1,0,1,0,3,0
26,90,3.462,14,0,0,1,3,0
26,90,3.462,12,0,0,0,12,0
6,27,4.5,2,0,0,1,5,0
16,60,3.75,4,0,1,0,13,0
16,99,6.188,6,0,5,1,10,0
4,15,3.75,3,0,0,1,2,0
3,15,5.0,0,0,0,1,3,0
20,91,4.55,5,0,6,0,6,0
14,84,6.0,2,0,2,0,6,0
12,32,2.667,5,0,4,1,19,0
15,82,5.467,4,0,4,0,5,0
12,57,4.75,2,2,0,1,7,0
13,66,5.077,2,0,7,0,11,0
11,41,3.727,1,0,4,1,16,0
15,90,6.0,4,0,3,0,8,0
13,61,4.692,6,0,1,0,7,0
13,64,4.923,5,0,1,0,3,0
22,93,4.227,10,0,0,1,6,0
12,44,3.667,3,4,1,1,9,0
16,80,5.0,2,0,3,1,9,0
16,75,4.688,0,0,13,0,28,0
7,35,5.0,2,0,1,0,2,0
19,97,5.105,5,0,2,1,6,0
17,70,4.118,3,2,5,0,23,0
10,40,4.0,6,0,0,0,0,0
14,66,4.714,1,0,11,1,17,0
10,33,3.3,2,0,0,0,1,0
25,90,3.6,12,0,2,0,13,0
10,77,7.7,1,0,6,0,13,0
19,61,3.211,8,0,2,1,11,0
22,100,4.545,7,0,0,2,10,0
20,90,4.5,12,0,0,0,2,0
14,48,3.429,3,0,0,1,10,0
11,50,4.545,3,0,3,1,5,0
8,34,4.25,5,0,2,0,4,0
18,42,2.333,6,0,2,1,25,0
9,49,5.444,0,0,5,0,8,0
20,91,4.55,10,0,0,2,3,0
15,61,4.067,3,0,8,0,8,0
6,34,5.667,2,0,3,0,5,0
11,56,5.091,4,0,1,2,3,0
22,105,4.773,4,0,1,1,8,0
14,62,4.429,6,0,2,0,4,0
11,57,5.182,1,0,2,4,6,0
8,38,4.75,2,0,2,4,6,0
10,66,6.6,0,0,8,0,13,0
26,95,3.654,8,0,2,2,22,0
17,80,4.706,4,0,5,0,8,0
24,89,3.708,10,0,0,2,7,0
11,42,3.818,1,0,0,1,8,0
15,57,3.8,4,0,2,2,5,0
13,46,3.538,4,0,1,1,19,0
17,67,3.941,9,0,0,0,5,0
17,87,5.118,5,0,6,1,8,0
6,39,6.5,0,0,4,0,5,0
14,71,5.071,7,0,1,0,5,0
20,83,4.15,4,0,2,2,8,0
5,22,4.4,0,0,0,0,0,0
8,42,5.25,3,0,2,1,4,0
19,42,2.211,5,0,1,0,36,0
17,67,3.941,7,1,2,0,9,0
10,44,4.4,2,1,3,0,6,0
18,73,4.056,3,0,5,0,10,0
18,86,4.778,6,0,0,0,6,0
14,49,3.5,5,0,0,2,5,0
16,99,6.188,3,0,0,1,6,0
22,91,4.136,10,1,0,3,3,0
24,101,4.208,12,0,1,1,6,0
27,96,3.556,9,0,0,1,10,0
29,86,2.966,6,0,1,2,47,0
18,103,5.722,3,0,0,1,4,0
7,26,3.714,3,0,0,1,3,0
4,10,2.5,2,0,0,0,3,0
7,76,10.857,2,2,5,0,8,0
11,67,6.091,3,0,8,0,11,0
7,41,5.857,3,0,2,0,3,0
14,73,5.214,5,5,1,0,2,0
6,40,6.667,1,0,4,0,4,0
11,51,4.636,0,0,5,1,12,0
18,81,4.5,5,0,0,2,4,0
3,13,4.333,1,0,0,0,0,0
11,56,5.091,4,0,1,2,3,0
19,83,4.368,6,0,1,1,7,0
18,87,4.833,5,0,6,1,15,0
10,56,5.6,1,0,4,3,8,0
7,38,5.429,2,0,2,0,3,0
20,84,4.2,8,0,1,3,10,0
7,42,6.0,1,0,3,0,4,0
13,53,4.077,0,5,5,0,11,0
16,91,5.688,5,2,5,0,7,0
13,78,6.0,0,0,11,0,14,0
13,66,5.077,3,3,3,0,10,0
17,82,4.824,6,0,5,0,9,0
5,25,5.0,0,0,0,0,0,0
23,100,4.348,10,0,3,0,4,0
13,59,4.538,1,0,1,0,10,0
12,42,3.5,4,0,0,1,5,0
19,94,4.947,2,0,2,1,7,0
4,18,4.5,2,0,1,1,3,0
21,83,3.952,14,0,1,0,3,0
14,60,4.286,4,0,4,0,10,0
11,56,5.091,4,0,0,4,4,0
24,108,4.5,10,0,2,0,6,0
15,71,4.733,0,1,13,0,15,0
17,87,5.118,6,0,1,0,3,0
16,80,5.0,8,0,1,0,2,0
15,48,3.2,3,0,5,0,12,0
12,41,3.417,0,0,2,1,21,0
11,71,6.455,0,0,8,0,23,0
18,82,4.556,7,0,3,0,6,0
21,79,3.762,12,0,1,0,12,0
17,85,5.0,2,0,1,0,3,0
11,40,3.636,4,0,0,1,5,0
20,73,3.65,10,0,0,0,6,0
25,92,3.68,10,0,0,1,8,0
7,39,5.571,3,0,2,0,3,0
13,58,4.462,6,0,1,3,5,0
11,56,5.091,1,2,0,2,3,0
10,55,5.5,2,2,1,1,2,0
3,18,6.0,0,0,1,0,2,0
18,78,4.333,9,0,0,0,8,0
9,41,4.556,2,4,1,1,2,0
17,78,4.588,6,0,0,1,3,0
16,73,4.562,4,0,5,0,15,0
3,12,4.0,0,0,0,0,3,0
12,46,3.833,3,0,1,1,5,0
11,54,4.909,5,0,0,0,0,0
10,33,3.3,2,0,0,0,1,0
12,45,3.75,6,0,0,1,6,0
20,85,4.25,7,0,1,1,5,0
6,35,5.833,0,1,4,0,5,0
16,40,2.5,0,1,1,0,32,0
21,80,3.81,6,0,3,2,17,0
26,86,3.308,15,0,0,2,9,0
9,32,3.556,2,0,2,0,10,0
16,79,4.938,6,0,1,0,6,0
21,70,3.333,3,0,2,0,22,0
19,84,4.421,9,0,1,0,4,0
6,34,5.667,2,0,3,0,5,0
25,96,3.84,13,0,1,0,6,0
15,63,4.2,6,0,2,0,5,0
8,35,4.375,1,0,0,0,0,0
10,71,7.1,0,0,6,0,11,0
15,47,3.133,7,0,0,1,4,0
14,50,3.571,5,0,0,2,4,0
12,56,4.667,5,0,0,3,4,0
16,67,4.188,2,0,1,0,21,0
13,81,6.231,2,0,10,0,11,0
14,78,5.571,5,0,7,0,10,0
6,39,6.5,2,0,1,1,4,0
7,35,5.0,3,0,2,0,3,0
5,31,6.2,0,0,0,0,3,0
11,26,2.364,0,0,0,0,30,0
5,30,6.0,0,0,0,0,0,0
23,88,3.826,5,0,1,0,18,0
4,25,6.25,0,5,2,0,3,0
24,95,3.958,12,0,0,2,5,0
10,47,4.7,3,0,1,4,5,0
11,41,3.727,6,0,0,1,2,0
19,83,4.368,9,0,0,0,5,0
5,18,3.6,1,0,3,0,4,0
10,51,5.1,3,1,2,0,2,0
18,88,4.889,4,0,5,2,12,0
5,25,5.0,1,0,0,0,0,0
17,72,4.235,5,0,5,1,10,0
12,77,6.417,1,0,7,1,9,0
6,36,6.0,3,0,3,0,6,0
11,61,5.545,2,0,0,0,3,0
10,29,2.9,4,1,1,0,6,0
5,30,6.0,2,0,1,0,1,0
10,66,6.6,1,0,6,0,12,0
5,38,7.6,2,0,3,0,4,0
17,69,4.059,7,0,5,1,18,0
22,74,3.364,7,3,0,0,12,0
15,75,5.0,6,0,4,0,6,0
25,106,4.24,10,0,2,0,5,0
16,51,3.188,11,0,0,2,2,0
21,92,4.381,7,0,2,1,10,0
10,61,6.1,0,0,7,1,13,0
18,70,3.889,5,0,7,0,23,0
17,103,6.059,7,0,5,0,6,0
12,65,5.417,1,0,8,0,16,0
13,69,5.308,2,0,8,0,10,0
17,60,3.529,5,0,2,0,22,0
10,40,4.0,2,0,1,0,4,0
10,56,5.6,0,0,4,1,10,0
17,56,3.294,7,0,0,1,17,0
10,51,5.1,1,0,3,0,14,0
16,71,4.438,6,0,1,1,6,0
7,44,6.286,1,0,0,1,2,0
12,58,4.833,4,0,0,0,3,0
23,84,3.652,8,5,2,0,4,0
21,75,3.571,12,0,0,1,1,0
21,69,3.286,6,0,1,1,38,0
6,25,4.167,3,0,1,0,2,0
3,20,6.667,0,0,1,1,2,0
5,26,5.2,0,0,0,0,0,0
6,37,6.167,2,0,3,0,5,0
12,70,5.833,3,0,1,2,4,0
16,71,4.438,5,0,2,0,7,0
16,91,5.688,6,0,4,3,8,0
10,48,4.8,3,0,0,2,3,0
13,60,4.615,2,3,6,0,11,0
5,21,4.2,1,0,1,0,8,0
19,74,3.895,13,0,3,0,9,0
13,58,4.462,5,0,1,1,5,0
12,58,4.833,2,2,7,0,26,0
9,47,5.222,0,0,0,0,0,0
14,68,4.857,3,2,1,1,5,0
20,90,4.5,9,0,0,1,6,0
17,66,3.882,6,0,5,0,11,0
14,71,5.071,3,0,2,5,9,0
10,40,4.0,0,0,0,10,10,0
17,63,3.706,3,0,1,0,21,0
6,24,4.0,2,0,1,0,2,0
10,58,5.8,0,0,8,0,8,0
11,58,5.273,4,1,3,0,3,0
16,100,6.25,7,0,1,0,4,0
10,37,3.7,4,0,0,0,1,0
11,55,5.0,1,0,5,1,12,0
10,35,3.5,3,1,1,0,1,0
22,97,4.409,10,0,2,0,5,0
14,67,4.786,3,5,3,0,7,0
12,81,6.75,2,0,4,1,6,0
5,29,5.8,0,0,2,0,3,0
20,96,4.8,4,2,2,0,3,0
9,64,7.111,1,0,3,3,8,0
17,71,4.176,3,0,0,1,2,0
19,76,4.0,4,0,1,1,4,0
7,36,5.143,5,0,1,0,2,0
15,83,5.533,3,0,3,1,15,0
11,64,5.818,3,0,4,0,7,0
12,60,5.0,3,0,3,0,12,0
11,46,4.182,3,0,5,0,10,0
10,41,4.1,3,0,2,0,6,0
8,27,3.375,2,0,0,0,0,0
12,84,7.0,1,1,6,1,11,0
5,30,6.0,1,0,2,0,5,0
11,70,6.364,0,0,7,0,14,0
13,39,3.0,5,0,0,2,14,0
14,55,3.929,4,0,0,0,6,0
22,97,4.409,11,0,0,0,0,0
12,66,5.5,2,0,5,0,9,0
15,68,4.533,6,2,2,0,3,0
19,90,4.737,7,0,0,1,3,0
10,58,5.8,0,0,7,1,8,0
12,55,4.583,3,1,1,2,6,0
10,67,6.7,1,0,7,0,8,0
13,67,5.154,2,0,8,0,14,0
10,53,5.3,3,0,0,3,6,0
27,99,3.667,12,1,0,0,15,0
9,61,6.778,4,0,3,1,5,0
14,73,5.214,5,0,1,0,8,0
11,22,2.0,4,0,0,1,4,0
12,46,3.833,7,0,0,0,3,0
19,42,2.211,5,0,1,0,36,0
6,33,5.5,0,0,4,0,7,0
9,42,4.667,3,0,2,0,4,0
30,86,2.867,17,0,1,2,13,0
20,73,3.65,7,2,3,1,19,0
21,82,3.905,6,0,0,0,6,0
16,67,4.188,7,4,2,0,2,0
10,37,3.7,5,0,3,0,5,0
23,106,4.609,9,0,1,0,2,0
14,54,3.857,2,0,3,2,18,0
7,41,5.857,3,0,2,0,3,0
20,76,3.8,10,0,3,0,11,0
11,53,4.818,5,0,5,0,8,0
15,76,5.067,4,1,3,0,7,0
12,78,6.5,3,0,6,0,7,0
18,73,4.056,9,0,1,2,6,0
13,47,3.615,1,0,4,0,18,0
11,44,4.0,3,2,1,2,5,0
13,84,6.462,2,0,7,0,13,0
6,22,3.667,3,0,0,1,2,0
6,30,5.0,2,0,3,0,5,0
18,70,3.889,8,0,6,1,12,0
21,81,3.857,14,0,1,0,3,0
11,70,6.364,0,0,8,0,20,0
22,82,3.727,7,0,0,0,4,0
15,67,4.467,9,0,6,0,9,0
8,52,6.5,1,0,2,1,4,0
21,84,4.0,10,0,0,1,6,0
20,90,4.5,4,0,0,0,8,0
11,42,3.818,5,0,2,0,6,0
19,79,4.158,2,1,1,6,11,0
12,44,3.667,0,0,0,10,18,0
22,93,4.227,6,0,4,0,12,0
25,101,4.04,8,0,3,0,5,0
18,76,4.222,3,2,5,0,14,0
10,70,7.0,1,0,8,1,15,0
15,90,6.0,3,0,2,0,4,0
7,48,6.857,0,0,5,0,6,0
6,36,6.0,2,0,0,0,0,0
6,35,5.833,2,0,3,0,5,0
5,21,4.2,4,0,0,0,1,0
22,91,4.136,8,0,0,2,5,0
21,100,4.762,9,0,4,0,14,0
14,74,5.286,3,0,4,1,7,0
8,48,6.0,2,0,2,0,6,0
16,51,3.188,4,0,2,0,21,0
11,46,4.182,5,0,0,1,2,0
4,28,7.0,0,0,3,0,7,0
10,62,6.2,4,0,5,0,8,0
13,71,5.462,5,0,2,1,5,0
15,80,5.333,6,0,4,0,8,0
14,54,3.857,6,0,1,1,3,0
4,12,3.0,0,0,0,0,5,0
17,101,5.941,3,8,5,0,9,0
15,77,5.133,6,0,1,1,5,0
14,64,4.571,6,0,1,0,4,0
19,84,4.421,9,0,1,0,4,0
8,23,2.875,3,0,0,1,2,0
4,12,3.0,1,0,0,0,1,0
12,41,3.417,3,0,0,0,17,0
18,64,3.556,9,0,0,1,4,0
12,47,3.917,3,0,0,4,5,0
15,63,4.2,5,0,7,0,14,0
10,55,5.5,2,0,1,0,1,0
12,45,3.75,1,5,1,1,4,0
19,90,4.737,10,0,3,0,4,0
16,67,4.188,1,0,9,0,29,0
10,58,5.8,4,0,2,1,6,0
4,16,4.0,1,0,0,0,2,0
6,30,5.0,2,0,3,0,5,0
11,61,5.545,2,0,0,1,2,0
11,37,3.364,3,0,0,0,4,0
6,33,5.5,1,4,0,0,2,0
21,104,4.952,9,0,0,1,4,0
22,98,4.455,10,2,0,0,6,0
6,26,4.333,1,0,0,0,0,0
22,80,3.636,10,0,2,0,5,0
9,64,7.111,0,0,3,0,9,0
10,30,3.0,3,0,0,0,4,0
19,71,3.737,7,0,0,4,10,0
16,64,4.0,8,1,2,1,4,0
12,68,5.667,2,0,8,0,11,0
11,58,5.273,3,0,4,0,11,0
11,38,3.455,6,4,1,0,1,0
6,23,3.833,4,0,0,0,5,0
10,21,2.1,4,0,0,0,14,0
16,87,5.438,2,0,4,1,6,0
13,43,3.308,4,0,4,0,16,0
6,33,5.5,2,0,3,0,5,0
16,74,4.625,0,1,14,0,16,0
13,68,5.231,3,0,3,0,18,0
26,104,4.0,11,0,2,0,6,0
15,64,4.267,8,0,1,0,5,0
6,33,5.5,2,0,3,0,5,0
12,61,5.083,1,0,3,1,8,0
16,66,4.125,4,0,0,6,7,0
7,21,3.0,1,0,0,0,2,0
10,61,6.1,4,0,1,1,2,0
17,87,5.118,6,0,1,0,3,0
8,34,4.25,5,0,2,0,4,0
19,42,2.211,5,0,1,0,36,0
24,102,4.25,11,1,1,1,7,0
13,110,8.462,4,3,6,0,6,0
4,22,5.5,1,0,1,0,3,0
13,65,5.0,5,0,4,0,8,0
14,84,6.0,2,0,2,0,5,0
16,73,4.562,2,0,5,1,9,0
9,46,5.111,3,0,2,0,6,0
13,44,3.385,8,0,0,2,3,0
19,42,2.211,5,0,1,0,36,0
19,83,4.368,5,2,4,0,19,0
5,17,3.4,0,0,1,0,10,0
25,90,3.6,10,0,3,2,13,0
14,64,4.571,3,0,3,0,6,0
16,80,5.0,2,1,3,3,9,0
8,45,5.625,2,0,6,0,7,0
5,30,6.0,2,0,1,0,3,0
11,53,4.818,2,0,2,0,4,0
21,33,1.571,2,0,0,0,54,0
13,57,4.385,2,0,5,1,9,0
21,96,4.571,3,1,4,1,9,0
8,29,3.625,2,0,2,0,4,0
13,56,4.308,5,0,2,0,4,0
15,58,3.867,4,0,1,1,7,0
4,20,5.0,0,2,1,1,2,0
19,62,3.263,9,0,3,0,16,0
6,39,6.5,0,2,4,0,8,0
16,81,5.062,3,2,3,1,12,0
12,67,5.583,1,0,9,0,17,0
21,90,4.286,7,0,0,1,3,0
14,63,4.5,4,0,1,0,7,0
7,39,5.571,3,0,2,0,3,0
8,50,6.25,3,0,2,0,3,0
21,98,4.667,9,0,0,0,2,0
11,56,5.091,2,0,4,1,12,0
9,48,5.333,1,0,5,0,8,0
13,68,5.231,4,1,2,0,7,0
16,96,6.0,1,0,5,2,15,0
12,46,3.833,5,0,2,2,8,0
20,91,4.55,5,2,1,3,12,0
17,93,5.471,9,0,6,0,7,0
21,82,3.905,14,0,1,0,3,0
14,64,4.571,5,0,4,0,8,0
23,89,3.87,9,1,0,1,12,0
12,77,6.417,2,0,1,0,9,0
7,36,5.143,2,0,4,0,7,0
17,75,4.412,5,0,1,2,4,0
8,39,4.875,3,1,1,0,4,0
10,21,2.1,0,0,0,1,33,0
13,64,4.923,4,0,3,1,10,0
8,34,4.25,5,0,2,0,4,0
10,45,4.5,2,0,2,1,13,0
12,78,6.5,0,0,7,1,12,0
9,48,5.333,0,0,2,1,7,0
23,73,3.174,10,0,0,3,11,0
19,42,2.211,5,0,1,0,36,0
9,45,5.0,3,0,2,0,7,0
19,100,5.263,4,0,2,1,9,0
19,102,5.368,6,0,6,1,11,0
11,57,5.182,4,0,3,0,4,0
18,79,4.389,1,0,6,2,13,0
20,86,4.3,5,3,0,3,7,0
14,90,6.429,0,0,2,0,7,0
21,83,3.952,6,0,3,0,14,0
5,25,5.0,1,0,0,2,2,0
18,82,4.556,8,0,1,0,4,0
12,86,7.167,0,0,8,0,15,0
22,87,3.955,5,0,0,2,7,0
10,47,4.7,1,0,6,0,15,0
8,49,6.125,1,0,2,4,10,0
19,84,4.421,9,0,1,0,4,0
11,49,4.455,4,0,4,1,8,0
15,66,4.4,4,0,2,0,13,0
13,65,5.0,2,0,7,1,15,0
21,63,3.0,6,0,2,0,34,0
3,13,4.333,2,0,0,0,1,0
9,30,3.333,5,0,1,0,6,0
12,74,6.167,2,0,6,1,11,0
13,54,4.154,3,0,2,0,19,0
15,72,4.8,5,0,3,2,6,0
9,31,3.444,1,0,0,6,9,0
17,67,3.941,5,0,4,0,12,0
20,83,4.15,10,0,1,0,4,0
16,59,3.688,7,1,0,1,2,0
28,101,3.607,16,0,0,0,3,0
14,79,5.643,8,0,1,0,4,0
13,52,4.0,4,0,0,3,5,0
13,52,4.0,5,0,4,0,5,0
12,63,5.25,1,3,3,0,20,0
14,69,4.929,2,0,5,0,14,0
16,77,4.812,6,0,3,2,6,0
13,89,6.846,5,0,4,0,7,0
10,44,4.4,2,0,4,0,10,0
12,56,4.667,0,0,6,0,21,0
18,73,4.056,7,0,0,0,2,0
6,30,5.0,1,0,2,0,2,0
20,94,4.7,7,0,4,0,10,0
10,60,6.0,0,0,5,1,7,0
9,39,4.333,4,0,2,1,5,0
12,66,5.5,1,11,0,0,10,0
22,66,3.0,1,0,6,0,50,0
16,64,4.0,7,0,1,0,2,0
7,22,3.143,3,0,0,1,1,0
11,73,6.636,4,0,5,1,11,0
37,67,1.811,0,2,2,0,100,0
13,69,5.308,3,0,3,1,6,0
13,57,4.385,5,0,2,0,12,0
14,73,5.214,6,0,4,0,11,0
8,57,7.125,2,0,5,0,9,0
17,76,4.471,9,2,1,0,11,0
29,98,3.379,15,0,0,0,4,0
15,38,2.533,6,1,0,0,2,0
14,70,5.0,4,0,5,0,12,0
14,75,5.357,1,0,5,1,8,0
13,82,6.308,4,5,3,1,10,0
22,87,3.955,10,0,0,0,2,0
13,60,4.615,3,0,1,4,9,0
23,60,2.609,0,0,4,0,61,0
8,33,4.125,2,0,2,0,5,0
21,87,4.143,4,0,1,1,27,0
26,103,3.962,10,1,2,1,6,0
9,59,6.556,0,12,6,1,10,0
13,72,5.538,1,9,3,1,11,0
10,53,5.3,2,1,5,0,8,0
26,103,3.962,15,0,0,0,4,0
5,32,6.4,0,0,0,0,0,0
7,25,3.571,3,0,0,1,1,0
16,95,5.938,2,2,2,0,7,0
21,83,3.952,5,0,0,3,11,0
23,101,4.391,10,4,1,0,4,0
10,51,5.1,3,0,0,0,0,0
24,98,4.083,12,0,3,0,6,0
18,92,5.111,4,0,1,1,8,0
5,16,3.2,1,0,0,0,4,0
17,61,3.588,4,1,1,1,5,0
10,44,4.4,4,0,0,0,4,0
12,48,4.0,2,0,0,0,11,0
10,55,5.5,2,0,3,1,6,0
12,69,5.75,3,0,2,1,4,0
13,56,4.308,4,0,1,0,4,0
21,82,3.905,10,0,0,0,3,0
6,30,5.0,1,0,0,0,4,0
22,109,4.955,9,2,1,0,5,0
9,65,7.222,1,1,4,1,5,0
6,37,6.167,2,0,3,0,5,0
13,63,4.846,0,0,0,0,10,0
15,59,3.933,5,2,1,2,8,0
19,63,3.316,9,0,4,0,13,0
17,69,4.059,6,0,4,1,14,0
23,106,4.609,11,0,3,0,8,0
10,73,7.3,4,0,4,0,6,0
15,79,5.267,3,6,1,1,7,0
23,85,3.696,9,0,2,0,19,0
5,37,7.4,1,0,2,1,4,0
10,33,3.3,2,0,0,0,1,0
19,81,4.263,7,0,1,0,5,0
15,76,5.067,0,1,4,2,10,0
21,79,3.762,9,2,3,0,6,0
8,33,4.125,4,0,0,0,1,0
19,76,4.0,7,0,1,2,17,0
16,72,4.5,8,0,1,0,1,0
12,22,1.833,1,0,0,0,38,0
9,41,4.556,1,0,2,1,16,0
12,48,4.0,4,0,1,0,5,0
18,32,1.778,2,0,0,1,59,0
11,48,4.364,5,0,1,1,6,0
10,50,5.0,0,6,4,0,7,0
11,48,4.364,3,0,3,1,8,0
13,64,4.923,5,0,2,1,3,0
9,47,5.222,2,2,2,1,4,0
10,42,4.2,4,0,2,0,3,0
19,65,3.421,6,0,4,0,25,0
16,93,5.812,5,0,2,0,3,0
23,86,3.739,8,0,5,2,19,0
16,73,4.562,3,0,5,0,22,0
10,66,6.6,3,0,2,0,6,0
12,58,4.833,5,0,2,0,6,0
19,42,2.211,5,0,1,0,36,0
11,41,3.727,1,1,2,1,19,0
11,63,5.727,1,0,8,0,9,0
47,69,1.468,0,0,11,0,131,0
19,69,3.632,4,0,5,0,32,0
23,82,3.565,9,1,2,0,7,0
8,27,3.375,3,0,1,0,1,0
13,52,4.0,5,0,0,0,4,0
20,73,3.65,6,1,0,2,7,0
13,112,8.615,1,0,8,0,8,0
19,84,4.421,9,0,1,0,4,0
10,30,3.0,4,0,0,1,3,0
20,79,3.95,5,0,12,2,18,0
32,99,3.094,15,0,0,0,30,0
18,70,3.889,11,0,0,0,3,0
12,73,6.083,6,0,5,0,6,0
16,63,3.938,8,0,0,3,3,0
19,42,2.211,5,0,1,0,36,0
6,30,5.0,2,0,0,1,1,0
8,21,2.625,3,0,0,0,13,0
6,26,4.333,0,0,0,4,6,0
11,69,6.273,0,0,7,0,15,0
15,60,4.0,6,0,0,0,8,0
9,55,6.111,1,0,3,0,11,0
13,56,4.308,2,0,0,0,10,0
21,107,5.095,9,0,0,1,4,0
16,84,5.25,8,0,4,2,7,0
16,64,4.0,8,0,0,0,6,0
18,82,4.556,7,0,1,0,3,0
15,25,1.667,1,0,0,1,43,0
18,58,3.222,2,0,7,0,10,0
4,18,4.5,0,0,3,0,3,0
15,56,3.733,3,0,1,2,13,0
7,24,3.429,1,2,0,4,4,0
8,32,4.0,4,0,0,0,3,0
20,71,3.55,9,0,0,0,8,0
10,82,8.2,1,0,4,0,5,0
15,84,5.6,2,0,2,0,6,0
15,63,4.2,5,0,4,0,13,0
9,51,5.667,2,0,3,0,4,0
17,74,4.353,4,0,11,0,15,0
19,79,4.158,3,5,5,0,15,0
12,58,4.833,1,1,5,0,6,0
11,72,6.545,2,0,6,0,13,0
19,67,3.526,0,0,9,1,36,0
16,63,3.938,7,0,0,0,5,0
18,80,4.444,7,0,0,3,8,0
14,67,4.786,5,0,2,0,8,0
10,26,2.6,3,0,0,2,14,0
21,110,5.238,8,0,1,0,5,0
14,81,5.786,3,0,4,0,7,0
7,33,4.714,3,0,1,2,6,0
11,60,5.455,3,0,2,0,2,0
14,60,4.286,5,0,2,0,8,0
9,55,6.111,2,2,4,0,5,0
19,85,4.474,8,0,1,0,3,0
21,100,4.762,8,1,0,3,6,0
18,84,4.667,10,0,1,0,3,0
12,69,5.75,1,1,8,0,15,0
15,66,4.4,7,0,5,0,12,0
3,16,5.333,0,2,1,0,1,0
13,48,3.692,3,1,0,1,11,0
16,73,4.562,3,0,8,0,13,0
7,52,7.429,0,0,2,0,4,0
13,78,6.0,2,0,8,0,9,0
9,47,5.222,3,0,2,1,4,0
10,44,4.4,1,0,0,0,5,0
17,61,3.588,4,3,1,1,9,0
7,71,10.143,0,0,5,0,9,0
19,73,3.842,8,0,1,0,4,0
17,83,4.882,4,0,2,0,7,0
10,49,4.9,0,0,5,0,9,0
18,74,4.111,7,4,2,2,6,0
15,56,3.733,6,0,0,1,3,0
15,65,4.333,8,0,4,0,10,0
21,92,4.381,8,3,1,1,2,0
8,30,3.75,3,0,0,1,3,0
13,50,3.846,4,0,1,0,4,0
27,104,3.852,14,0,0,0,4,0
7,67,9.571,0,0,5,0,11,0
12,54,4.5,5,0,2,1,5,0
20,68,3.4,5,0,6,0,33,0
18,80,4.444,3,2,1,1,4,0
20,67,3.35,7,0,0,0,23,0
10,87,8.7,1,0,4,0,16,0
16,76,4.75,7,0,2,0,4,0
8,50,6.25,3,0,3,0,3,0
17,75,4.412,3,0,3,2,11,0
23,89,3.87,8,5,2,1,7,0
5,21,4.2,3,0,0,1,2,0
25,104,4.16,9,2,0,1,1,0
25,109,4.36,8,0,0,0,2,0
19,42,2.211,5,0,1,0,36,0
25,103,4.12,11,1,0,1,2,0
8,72,9.0,0,3,7,0,10,0
8,26,3.25,4,0,0,1,5,0
9,61,6.778,2,0,2,0,6,0
8,35,4.375,3,0,0,0,4,0
9,37,4.111,3,0,3,0,4,0
14,61,4.357,2,0,0,0,7,0
15,72,4.8,4,2,1,0,8,0
15,80,5.333,5,0,4,0,6,0
6,35,5.833,2,0,1,0,3,0
